Algorithm,Seed,Return,Waiting time,Queue length,Mean speed,Log time
PPO,51,-2026.39,2136.0,193,2.0718069000308565,06-14 20:23:01
PPO,51,-1459.12,12784.0,251,2.527410675111123,06-14 20:23:14
PPO,51,-411.9,673.0,60,4.049106281334925,06-14 20:23:23
PPO,51,-1184.34,2865.0,169,2.103899896540501,06-14 20:23:35
PPO,51,-227.32,4600.0,81,3.561139235102848,06-14 20:23:44
PPO,51,-453.42,1541.0,57,3.7242708757794034,06-14 20:23:52
PPO,51,-151.84,276.0,20,6.72591889053893,06-14 20:24:01
PPO,51,-973.49,6719.0,218,2.5565015593388467,06-14 20:24:10
PPO,51,-584.21,1357.0,57,2.8106841817902617,06-14 20:24:17
PPO,51,-749.73,15565.0,100,3.578677628448424,06-14 20:24:24
PPO,51,-669.06,343.0,39,3.1343525145341533,06-14 20:24:33
PPO,51,-834.7,1668.0,110,3.604465797467012,06-14 20:24:39
PPO,51,-663.61,10899.0,97,1.513503712016151,06-14 20:24:46
PPO,51,-251.62,900.0,70,3.3554820299258834,06-14 20:24:54
PPO,51,-739.73,2619.0,110,2.416124617118234,06-14 20:25:01
PPO,51,-93.64,222.0,18,6.471951207408784,06-14 20:25:08
PPO,51,-380.04,1824.0,57,3.5028306054456193,06-14 20:25:15
PPO,51,-451.3,3431.0,49,2.694926596944508,06-14 20:25:22
PPO,51,-901.25,6363.0,135,2.993448055985916,06-14 20:25:30
PPO,51,-525.91,15991.0,71,3.033917927753815,06-14 20:25:38
PPO,51,-387.84,2444.0,61,4.690400162263879,06-14 20:25:43
PPO,51,-306.39,882.0,52,4.342165449437583,06-14 20:25:50
PPO,51,-429.26,1604.0,71,3.511775438265057,06-14 20:25:56
PPO,51,-70.42,276.0,12,7.1671072577487,06-14 20:26:01
PPO,51,-137.34,198.0,18,7.114109486707468,06-14 20:26:07
PPO,51,-599.29,3026.0,91,3.6288718562141775,06-14 20:26:13
PPO,51,-208.27,4106.0,41,4.726151758433495,06-14 20:26:19
PPO,51,-471.97,1280.0,57,3.079811038378421,06-14 20:26:24
PPO,51,-68.14,1056.0,20,4.480392680642201,06-14 20:26:30
PPO,51,-340.32,4490.0,62,4.451773504732096,06-14 20:26:36
PPO,51,-74.49,726.0,21,4.784357277956446,06-14 20:26:42
PPO,51,-175.06,1050.0,45,4.600430058141471,06-14 20:26:48
PPO,51,-132.2,1267.0,31,5.883876328064104,06-14 20:26:53
PPO,51,-119.3,708.0,50,4.976814242904164,06-14 20:26:58
PPO,51,-227.29,2953.0,43,4.08889174058766,06-14 20:27:05
PPO,51,-51.04,486.0,15,3.8281245841620875,06-14 20:27:10
PPO,51,-132.24,184.0,19,6.782566993038633,06-14 20:27:16
PPO,51,-66.29,152.0,21,8.053303517889049,06-14 20:27:21
PPO,51,-102.47,172.0,15,7.485402801978222,06-14 20:27:27
PPO,51,-73.43,313.0,18,7.733697968763397,06-14 20:27:32
PPO,51,-1.53,153.0,5,8.757558918675548,06-14 20:27:36
PPO,51,-3.469446951953614e-17,0.0,0,13.047839108715129,06-14 20:27:40
PPO,51,-2.498001805406602e-16,0.0,0,11.498746284846002,06-14 20:27:46
PPO,51,-48.11,177.0,13,7.427228082446907,06-14 20:27:50
PPO,51,-9.91,285.0,5,8.752140105021363,06-14 20:27:54
PPO,51,0.0,0.0,0,12.983832145823344,06-14 20:27:59
PPO,51,-34.48,419.0,9,8.257681840862851,06-14 20:28:03
PPO,51,-2.0,200.0,6,6.7934916284805515,06-14 20:28:07
PPO,51,-3.76,102.0,4,8.31518926290007,06-14 20:28:11
PPO,51,0.0,0.0,0,12.562627391317246,06-14 20:28:15
PPO,51,-1.66,51.0,4,11.866559308683588,06-14 20:28:19
PPO,51,-0.25000000000000006,19.0,1,12.530684278460773,06-14 20:28:23
PPO,51,-1.1102230246251565e-16,0.0,0,12.742343098883167,06-14 20:28:27
PPO,51,-3.2200000000000006,71.0,3,8.219118632728787,06-14 20:28:30
PPO,51,-1.65,165.0,6,7.578769137334903,06-14 20:28:34
PPO,51,-37.54,582.0,14,8.414191174373123,06-14 20:28:38
PPO,51,-4.85,485.0,9,8.157031408482956,06-14 20:28:41
PPO,51,-4.81,481.0,11,3.8974524732780287,06-14 20:28:45
PPO,51,-13.38,1338.0,12,8.026474194231408,06-14 20:28:49
